"","student.label","game.score","percent.training.sessions.attended","overall.fitness.score","X..extra.strategy.sessions.attended","hours.of.sleep.the.night.before.game","X..meals.on.day.prior.to.game","west coast","evening","morning","noon","early bird","night owl","baseball","basketball","curling","football","frisbee","gymnastics","martial arts","table tennis","frosh","junior","senior","sophomore"
"39",39,67.72,0.96,0.34,8,10,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"40",40,79.47,1,0.98,0,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"41",41,31.25,0.88,0.06,2,9,6,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"42",42,23.67,0,0.97,2,5,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"43",43,74.27,1,0.86,10,7,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"44",44,12.87,0.35,0.36,5,3,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"45",45,3.19,0.08,0.09,1,9,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"46",46,48.27,0.57,0.92,5,9,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"47",47,0,0.13,0.32,0,12,6,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"48",48,32.65,0.08,0.97,7,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"49",49,21.1,0,0,0,12,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"50",50,12.96,0.06,0.3,2,5,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"51",51,17.89,0.15,0.03,1,7,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"52",52,66.19,0.99,0.94,3,2,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"53",53,26.38,0.05,0.93,8,11,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"54",54,80.88,1,1,10,9,5,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"55",55,41.05,0,1,7,5,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"56",56,7.63,0.45,0,3,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"57",57,47.23,0.87,0.98,1,2,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"58",58,31.22,0.76,0.13,5,5,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"59",59,38.97,1,0.39,6,5,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"60",60,36.27,0.19,1,4,0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"61",61,39.21,0,0.12,7,8,3,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"62",62,30.87,0,0,7,5,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"63",63,22.99,0,0.09,7,9,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"64",64,50.31,0.65,0.76,7,11,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"65",65,0,0,0.1,2,3,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"66",66,80.41,0.88,1,10,6,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"67",67,14.45,0.12,0.8,1,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"68",68,34.75,1,0.05,5,12,4,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"69",69,66.43,0.77,0.99,9,9,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"70",70,32.16,1,0.3,5,1,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"71",71,44.77,0,0,9,4,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"72",72,44.39,0.19,0.01,7,0,3,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"73",73,17.14,0.21,0.86,5,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"74",74,66.92,0.91,0.76,10,12,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"75",75,41.66,1,0.6,3,0,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"76",76,23.51,0.49,0.01,6,3,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"77",77,50.9,0.97,0.02,7,6,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"78",78,52.07,0.99,0.07,7,5,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"79",79,29.82,0,0.01,4,5,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"80",80,31.64,0.18,0,5,5,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"81",81,27.89,0.57,0.62,10,1,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"82",82,32.45,0.93,0,4,5,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"83",83,68.03,1,1,4,6,6,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"84",84,21.75,0.98,0.01,2,4,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"85",85,32.44,0.1,0,9,8,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"86",86,70.87,1,0.75,10,12,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"87",87,34.1,0.65,0,4,8,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"88",88,43.19,0.86,0.82,4,4,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"89",89,71.97,0.53,1,10,6,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"90",90,50.44,0.76,0.26,9,8,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"91",91,55.59,0.99,1,3,10,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"92",92,61.4,0.95,0.95,4,6,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"93",93,31.06,1,0.21,1,2,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"94",94,7.09,0.44,0.11,5,2,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"95",95,42.94,1,0.19,2,12,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"96",96,76.15,0.96,1,5,5,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"97",97,32.18,0.92,0,6,3,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"98",98,40.56,0.76,0.68,2,8,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"99",99,32.24,0,0.11,10,9,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"100",100,57.96,0.87,0.92,8,8,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"101",101,44.73,0.02,0,9,9,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"102",102,69.4,1,0.89,7,7,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"103",103,42.97,0.24,0.64,7,9,4,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"104",104,66.01,0.98,0.81,8,10,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"105",105,43.79,0.93,0.08,1,7,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"106",106,41.95,0.89,0.1,2,1,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"107",107,58.36,0.49,0.85,4,10,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"108",108,37.89,0.13,0.86,7,7,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"109",109,34.7,0,0.28,6,4,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"110",110,35.75,0.69,0.04,5,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"111",111,14.65,0.13,0.84,5,6,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"112",112,28.03,0.1,0,4,10,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"113",113,60.72,1,0.88,10,3,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"114",114,0,0,0.19,2,8,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"115",115,14.36,0.22,0,1,4,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"116",116,5.4,0.14,0.23,2,4,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"117",117,17.7,0,0.34,7,3,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"118",118,38.92,0.01,0.91,5,10,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"119",119,30.58,0.6,0.46,7,1,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"120",120,34.64,1,0.72,1,2,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"121",121,31.42,0.05,0.96,3,8,3,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"122",122,73.61,1,0.98,1,2,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"123",123,38.54,0,0.45,0,1,5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
"124",124,74.58,0.69,1,9,3,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"125",125,39.04,1,0.15,2,9,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"126",126,69.31,0.75,0.92,6,10,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
"127",127,37.64,0,0,5,7,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"128",128,32.74,0.4,0.06,4,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"129",129,79.71,1,0.87,10,9,8,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"130",130,4.44,0,0.37,0,0,6,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"131",131,73.17,1,0.99,5,10,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"132",132,55.88,0.13,1,9,8,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"133",133,44.4,0.19,0.92,0,10,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"134",134,24.47,0,0.24,3,7,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"135",135,32.44,0.65,0,8,9,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"136",136,24.81,0,0,0,5,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"137",137,58.17,0.78,0.89,9,8,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
"138",138,66.33,0.86,0.74,8,7,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"139",139,26.23,0.86,0,4,9,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"140",140,44.11,1,0.18,10,11,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"141",141,34,0.16,0.04,3,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"142",142,38.19,0.03,0.08,5,7,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
"143",143,83.38,1,1,9,4,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"144",144,70.22,1,0.97,5,9,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"145",145,54.41,0.06,1,5,10,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"146",146,48.4,0.08,1,8,6,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"147",147,62.34,0.28,0.17,0,6,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"148",148,42.93,0.21,1,4,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"149",149,42.06,0.26,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"150",150,46.37,0.07,0.65,4,10,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"151",151,39.93,0.99,0,8,11,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"152",152,51.22,0.31,1,5,0,5,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"153",153,37.71,0.55,0,9,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"154",154,40.44,0.88,0.06,7,1,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"155",155,45.45,0.68,0,6,12,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"156",156,49.21,0.94,0,6,8,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"157",157,40.8,0.02,1,3,12,5,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"158",158,46.66,0,0.42,5,3,3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"159",159,34.43,0.3,0.9,8,6,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"160",160,45.7,0.01,0.1,8,6,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"161",161,27.52,0,0.95,6,9,2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"162",162,35.67,0,0,10,10,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"163",163,28.52,0,1,1,0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"164",164,61.21,0.91,0.67,9,9,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"165",165,0,0.03,0.32,4,4,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"166",166,17.81,0,0.91,7,9,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"167",167,38.29,0.74,0.1,1,8,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"168",168,50.83,0.9,0.86,0,2,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"169",169,37.68,0.98,0,4,8,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"170",170,40.49,0.99,0.02,5,12,5,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
"171",171,59.28,0.94,0.8,7,3,3,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"172",172,45.35,0.92,0.68,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"173",173,39.37,0.21,0.8,10,6,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"174",174,31.23,0,1,3,7,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"175",175,0,0.3,0.18,3,2,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"176",176,23.75,0.08,1,6,3,5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"177",177,28.9,1,0.04,4,0,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"178",178,61.21,1,0.93,1,4,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
"179",179,0,0.09,0.34,1,8,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"180",180,73.75,0.86,1,7,10,7,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"181",181,21.76,0.38,0.26,2,5,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"182",182,12.8,1,0.02,6,9,6,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
"183",183,71.46,0.77,1,2,3,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"184",184,9.21,0.27,0,5,12,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"185",185,49.63,0.97,0,9,11,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"186",186,37.83,0.88,0,8,5,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"187",187,32.86,0.99,0.15,2,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"188",188,15.14,0.03,0,10,4,5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"189",189,24.15,0.47,0,3,7,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"190",190,61.66,0.93,0.84,8,10,6,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
"191",191,52.87,0.81,1,0,2,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"192",192,12.59,0.33,0.28,4,7,6,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
"193",193,29.17,0.67,0,6,6,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"194",194,68.42,0.96,1,6,10,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
"195",195,0.82,0.43,0.39,6,9,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"196",196,39.08,0.21,0.98,4,11,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"197",197,62.42,1,0.91,9,12,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"198",198,40.19,0.36,1,1,5,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"199",199,0,0.96,0.3,1,1,6,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"200",200,12.87,0.03,0,7,7,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"201",201,76.83,0.91,1,9,11,5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
"202",202,62.66,0.96,0.41,8,12,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
"203",203,25.74,0.01,0.12,9,8,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"204",204,33.2,0.09,0,4,0,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"205",205,46.39,0.98,0.17,2,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"206",206,36.22,1,0.04,3,8,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"207",207,32.03,0.98,0,7,6,6,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"208",208,10.27,0.38,0,5,11,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"209",209,19.68,0.84,0.01,0,3,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"210",210,14.69,0,0,0,2,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"211",211,27.37,0,1,0,1,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
"212",212,25.47,0.48,0.68,1,2,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"213",213,13.51,0.59,0.18,1,5,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"214",214,55.24,0.95,0.82,6,3,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
"215",215,37.52,0.13,0.05,5,5,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"216",216,31.44,0,0.08,4,5,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
"217",217,29.25,1,0,9,2,5,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"218",218,36.64,0.05,0.11,2,3,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"219",219,6.69,0.15,0.06,4,8,6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
"220",220,43.88,1,0.6,3,9,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"221",221,23.85,0,0.96,0,4,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"222",222,26.4,0,0.86,3,1,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"223",223,39.08,1,0,5,2,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"224",224,26.86,0,0.92,5,11,3,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
"225",225,34.31,0.23,0.29,9,4,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"226",226,58.45,0.94,0.92,5,11,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"227",227,29.64,0,0.97,5,10,5,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
"228",228,67.65,0.86,0.95,10,5,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"229",229,42.51,0.5,0,8,4,3,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"230",230,13.86,0,0.22,1,2,5,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"231",231,42.35,0.85,0.19,5,11,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"232",232,8.52,0.16,0.04,4,12,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
"233",233,43.3,0.29,0.97,7,12,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"234",234,8.95,0,0.13,1,0,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"235",235,70.73,0.79,0.97,6,11,5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
"236",236,85.32,1,1,6,11,4,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"237",237,46.7,0.79,0.28,5,11,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
"238",238,25.21,0,0.44,7,7,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
